Date,Client Name,Region,Product,Revenue,Raw Material Cost,Labor Cost,Overhead Cost,Operating Expenses,Depreciation,Amortization,Interest,Taxes,EBITDA,EBITDA Margin,Profit Margin
2024-10-17,Wheeler Group,East,Corn,25459,7922.47,5284.6,2734.44,15941.51,1910.79,525.29,1485.5,1398.98,9517.49,37.38,16.49
2024-10-17,Brown Inc,West,Corn,38652,12054.37,7016.78,4129.66,23200.81,2023.35,1008.43,1776.28,2660.78,15451.19,39.98,20.65
2024-10-17,Winters-Bryant,South,Soy,35816,14167.29,8247.75,3603.55,26018.59,1906.43,1280.62,2042.25,1142.03,9797.41,27.35,9.57
2024-10-18,Myers-Harmon,South,Soy,29193,11092.71,5041.9,3060.2,19194.81,1948.71,750.04,930.53,1592.23,9998.19,34.25,16.36
2024-10-18,Weber Ltd,West,Soy,32998,12266.99,5380.2,4328.99,21976.18,1718.15,853.76,1049.95,1849.99,11021.82,33.4,16.82
2024-10-18,Hunt-Coleman,South,Corn,18466,6862.21,2956.6,2173.03,11991.84,1451.33,610.88,1057.65,838.57,6474.16,35.06,13.62
2024-10-18,Winters-Bryant,North,Soy,5381,2128.46,921.7,663.76,3713.92,277.45,148.67,172.9,267.01,1667.08,30.98,14.89
2024-10-18,"Bell, Moore and Hill",North,Wheat,44667,16398.93,10206.96,5832.96,32438.85,3054.31,1200.84,2446.84,1381.54,12228.15,27.38,9.28
2024-10-18,Dixon PLC,West,Soy,44535,15781.61,6857.97,5590.71,28230.29,2966.35,1425.38,1997.58,2478.85,16304.71,36.61,16.7
2024-10-18,Mccoy and Sons,East,Potato,48565,14883.89,9199.04,7094.94,31177.87,2669.76,1192.76,1821.62,2925.75,17387.13,35.8,18.07
2024-10-18,Huerta Inc,East,Corn,34735,13805.88,6570.3,4321.75,24697.93,2152.5,757.06,1130.19,1499.33,10037.07,28.9,12.95
2024-10-18,Bartlett PLC,North,Potato,12455,4564.16,2597.15,1714.36,8875.68,949.44,373.55,688.61,391.93,3579.32,28.74,9.44
2024-10-18,Wallace-Wright,North,Wheat,39367,12987.37,9411.87,4728.88,27128.13,2561.37,1365.87,2140.94,1542.67,12238.87,31.09,11.76
2024-10-18,Young-Taylor,North,Potato,8451,3101.59,1383.64,1147.21,5632.44,543.19,225.96,427.94,405.37,2818.56,33.35,14.39
2024-10-18,Huerta Inc,West,Wheat,13920,4794.61,3310.37,1564.51,9669.49,936.13,432.45,764.46,529.37,4250.51,30.54,11.41
2024-10-18,Wheeler Group,West,Potato,49868,17836.53,8372.33,7275.05,33483.9,2837.37,1135.24,2800.78,2402.68,16384.1,32.85,14.45
2024-10-18,Weber Ltd,East,Potato,26148,8389.0,6041.26,3699.31,18129.57,1340.42,1022.06,1343.22,1078.18,8018.43,30.67,12.37
2024-10-18,Davis LLC,North,Wheat,48939,18644.54,11402.24,6217.33,36264.11,2964.93,1781.8,1756.62,1542.89,12674.89,25.9,9.46
2024-10-18,"Coleman, Davis and Cook",East,Potato,16097,5643.01,3637.59,1941.45,11222.06,886.73,603.68,510.69,718.46,4874.94,30.28,13.39
2024-10-18,Wallace-Wright,West,Soy,37209,14325.77,7005.75,3988.05,25319.57,2621.01,1211.98,2130.95,1481.37,11889.43,31.95,11.94
2024-10-18,Davidson-Scott,West,Potato,21899,8305.16,4713.57,2697.22,15715.95,1432.91,687.15,701.29,840.42,6183.05,28.23,11.51
2024-10-18,Trujillo LLC,West,Corn,40889,13340.81,9954.32,5560.01,28855.14,2395.51,924.96,1710.85,1750.64,12033.86,29.43,12.84
2024-10-18,Cantu-Cox,North,Soy,12576,4713.52,2619.57,1780.56,9113.65,848.27,364.45,526.02,430.9,3462.35,27.53,10.28
2024-10-18,Rice-Smith,South,Soy,14696,5511.2,3119.77,1591.59,10222.56,903.94,478.09,876.66,553.69,4473.44,30.44,11.3
2024-10-18,Trujillo LLC,North,Potato,40308,14824.88,7192.78,5236.08,27253.73,3121.32,1399.33,1224.63,1827.25,13054.27,32.39,13.6
2024-10-18,"Weaver, Jones and Bush",South,Corn,37811,13146.18,6722.79,5513.21,25382.17,2810.47,1209.48,1465.43,1735.86,12428.83,32.87,13.77
2024-10-18,Wallace-Wright,East,Soy,43627,15785.29,6571.56,4743.14,27099.98,2777.47,1669.55,2207.82,2468.04,16527.02,37.88,16.97
2024-10-18,Smith PLC,South,Soy,22829,9008.51,4193.91,3315.83,16518.25,1405.3,785.04,724.99,848.86,6310.75,27.64,11.15
2024-10-18,Allen-Dyer,East,Corn,38200,13772.52,6773.39,3949.46,24495.38,2037.18,1047.38,1823.24,2199.2,13704.62,35.88,17.27
2024-10-19,"Weaver, Jones and Bush",North,Potato,34608,10920.06,8586.33,4938.88,24445.27,1845.44,1068.45,1555.13,1423.43,10162.73,29.37,12.34
2024-10-19,Gibson LLC,North,Potato,42247,15966.9,8938.85,5450.11,30355.86,2864.67,910.38,2350.53,1441.39,11891.14,28.15,10.24
2024-10-19,Richards-Velez,West,Soy,11196,4041.17,2253.42,1387.19,7681.78,616.1,313.89,540.77,510.87,3514.22,31.39,13.69
2024-10-19,Allen-Dyer,South,Soy,9490,3747.79,1506.1,1327.62,6581.51,544.74,295.21,469.16,399.84,2908.49,30.65,12.64
2024-10-19,Davis LLC,West,Corn,10149,3366.58,1584.24,1341.94,6292.76,668.35,242.99,600.56,586.09,3856.24,38.0,17.32
2024-10-19,Velazquez-Gonzales,West,Wheat,5999,2078.28,1339.52,752.17,4169.98,326.64,161.5,299.36,260.38,1829.02,30.49,13.02
2024-10-19,Mccoy and Sons,East,Corn,40049,15449.61,9071.61,4754.97,29276.19,3199.31,1096.27,2238.59,1059.66,10772.81,26.9,7.94
2024-10-19,"Weaver, Jones and Bush",South,Wheat,47412,14579.58,10689.24,5599.73,30868.55,2660.59,1652.03,1458.06,2693.19,16543.45,34.89,17.04
2024-10-19,"Glenn, Chandler and Ward",West,Potato,41682,16400.01,10298.98,4953.37,31652.36,2918.56,1460.94,1776.69,968.36,10029.64,24.06,6.97
2024-10-19,Murphy Inc,South,Corn,48170,17250.59,10855.49,5479.83,33585.92,3126.76,1890.57,2141.28,1856.37,14584.08,30.28,11.56
2024-10-19,Rice-Smith,East,Corn,31139,10051.91,6186.23,3911.45,20149.59,2380.17,1049.3,1355.53,1551.1,10989.41,35.29,14.94
2024-10-19,"Johnson, Robinson and Rodriguez",East,Soy,13502,5205.72,2582.08,1787.82,9575.62,1038.68,379.01,564.61,486.02,3926.38,29.08,10.8
2024-10-19,"Weaver, Jones and Bush",North,Corn,33368,13183.25,6553.0,4554.72,24290.97,2652.1,753.52,1052.64,1154.69,9077.03,27.2,10.38
2024-10-19,"Morgan, Carlson and Wright",West,Corn,31892,11071.9,6705.96,4044.88,21822.74,1635.36,877.83,1766.46,1447.4,10069.26,31.57,13.62
2024-10-19,Weber Ltd,West,Wheat,48747,17310.23,10834.89,6095.82,34240.95,2609.5,1301.49,1609.7,2246.34,14506.05,29.76,13.82
2024-10-19,Graham-Simon,West,Soy,8036,3089.71,1913.86,1073.69,6077.26,570.42,238.24,426.99,180.77,1958.74,24.37,6.75
2024-10-19,Mccoy and Sons,West,Potato,9630,3752.41,2019.26,1008.51,6780.18,487.25,303.48,569.17,372.48,2849.82,29.59,11.6
2024-10-19,Cantu-Cox,North,Soy,25568,7854.93,4791.33,3359.24,16005.5,1460.49,899.38,945.57,1564.26,9562.5,37.4,18.35
2024-10-19,"Johnson, Robinson and Rodriguez",South,Wheat,15220,5940.35,3211.44,2195.18,11346.98,1217.5,457.15,497.85,425.13,3873.02,25.45,8.38
2024-10-19,Davis LLC,South,Potato,5112,1873.33,936.66,665.16,3475.15,307.94,143.7,298.1,221.78,1636.85,32.02,13.02
2024-10-19,Mccarthy-Cooper,South,Soy,16888,6350.63,2811.83,2484.64,11647.1,1094.25,377.46,774.35,748.71,5240.9,31.03,13.3
2024-10-19,Brown Inc,North,Soy,34458,10525.86,7573.35,4652.49,22751.7,2556.09,1067.56,1248.54,1708.53,11706.3,33.97,14.87
2024-10-19,Welch PLC,South,Wheat,47235,14259.13,7640.38,6218.77,28118.28,3676.54,1665.35,2129.48,2911.34,19116.72,40.47,18.49
2024-10-19,Murphy Inc,East,Wheat,26526,8304.76,6358.66,2901.06,17564.49,2059.25,711.22,1112.1,1269.74,8961.51,33.78,14.36
2024-10-19,Smith-Stokes,East,Corn,33859,11668.68,6838.65,5056.48,23563.8,2511.6,914.13,1365.81,1375.91,10295.2,30.41,12.19
2024-10-20,Young-Taylor,West,Wheat,32467,11373.09,7526.02,4385.5,23284.61,2238.35,1156.8,1916.88,967.59,9182.39,28.28,8.94
2024-10-20,Weber Ltd,North,Wheat,17051,5461.71,3768.2,1830.43,11060.34,896.82,454.47,583.92,1013.86,5990.66,35.13,17.84
2024-10-20,Miller-Mitchell,West,Potato,48980,18397.41,7657.22,5741.41,31796.04,2460.34,1779.31,2191.73,2688.14,17183.96,35.08,16.46
2024-10-20,Allen-Dyer,North,Wheat,10697,3552.35,1874.98,1140.2,6567.52,660.38,410.24,404.11,663.69,4129.48,38.6,18.61
2024-10-20,Cantu-Cox,West,Potato,35676,11514.37,7416.84,4430.77,23361.98,2235.35,811.51,1748.3,1879.71,12314.02,34.52,15.81
2024-10-20,"Hernandez, Powers and Espinoza",West,Potato,7561,2399.47,1689.89,1084.26,5173.62,554.83,285.31,373.46,293.44,2387.38,31.57,11.64
2024-10-20,Davis LLC,East,Potato,33745,11020.48,7481.58,3704.16,22206.22,2364.41,1136.93,1180.97,1714.12,11538.78,34.19,15.24
2024-10-20,Barnes-Spencer,South,Wheat,23699,9408.74,4118.35,2569.18,16096.27,1409.06,543.48,1348.4,1075.45,7602.73,32.08,13.61
2024-10-20,Mccoy and Sons,South,Wheat,12267,4300.16,2466.1,1619.41,8385.67,819.51,421.44,668.34,493.01,3881.33,31.64,12.06
2024-10-20,Richards-Velez,West,Wheat,10279,3178.66,1603.83,1175.62,5958.11,783.53,257.09,467.98,703.07,4320.89,42.04,20.52
2024-10-20,Crawford Inc,North,Wheat,11621,3891.22,2612.66,1585.67,8089.55,674.28,347.79,466.52,510.71,3531.45,30.39,13.18
2024-10-20,"Stevens, Terry and Hahn",West,Potato,16264,5608.43,3166.34,1718.35,10493.12,1072.01,631.94,580.8,871.53,5770.88,35.48,16.08
2024-10-20,"Stone, Adkins and Reyes",East,Corn,5235,2071.66,1084.59,626.75,3782.99,386.16,161.35,159.02,186.37,1452.01,27.74,10.68
2024-10-20,Mccarthy-Cooper,West,Corn,28088,10718.9,5012.27,3868.56,19599.72,2080.63,593.56,1611.02,1050.77,8488.28,30.22,11.22
2024-10-20,Barnes-Spencer,North,Corn,37867,14713.01,7118.94,4048.87,25880.82,2706.08,994.06,2051.3,1558.69,11986.18,31.65,12.35
2024-10-20,Graham-Simon,North,Soy,45778,17822.33,9912.62,5162.24,32897.19,3367.39,1068.47,1732.07,1678.22,12880.81,28.14,11.0
2024-10-20,Graham-Simon,South,Potato,27062,10217.16,4134.18,2783.23,17134.56,1775.78,991.44,1017.13,1535.77,9927.44,36.68,17.03
2024-10-20,Rice LLC,South,Corn,30925,12088.27,6115.02,3787.76,21991.05,2459.58,714.04,1153.72,1151.65,8933.95,28.89,11.17
2024-10-20,Wheeler Group,East,Soy,41226,12825.23,9319.87,5272.62,27417.72,2310.23,839.5,1483.22,2293.83,13808.28,33.49,16.69
2024-10-20,Mccoy and Sons,East,Potato,43565,17106.89,9651.21,5868.38,32626.48,3273.02,961.66,1733.05,1242.7,10938.52,25.11,8.56
2024-10-20,Smith PLC,South,Soy,46277,15355.78,10591.17,6241.95,32188.9,3635.26,1848.34,1822.66,1695.46,14088.1,30.44,10.99
2024-10-20,Dixon PLC,East,Corn,34685,11665.6,5424.85,3599.67,20690.12,2066.56,750.15,1599.35,2394.71,13994.88,40.35,20.71
2024-10-21,Trujillo LLC,North,Wheat,24014,7905.03,3625.4,2580.93,14111.35,1528.56,528.46,791.98,1763.41,9902.65,41.24,22.03
2024-10-21,Wheeler Group,South,Corn,40516,14142.08,7843.51,4152.59,26138.19,2560.87,1469.52,2264.75,2020.67,14377.81,35.49,14.96
2024-10-21,Wheeler Group,South,Potato,6630,2651.15,1021.83,993.55,4666.53,479.4,222.88,272.9,247.07,1963.47,29.61,11.18
2024-10-21,Dixon PLC,West,Wheat,36378,11471.76,6052.15,4386.44,21910.35,1919.98,903.16,1882.79,2440.43,14467.65,39.77,20.13
2024-10-21,Huerta Inc,North,Wheat,14601,5342.92,2820.09,1883.57,10046.57,1076.81,525.09,450.21,625.58,4554.43,31.19,12.85
2024-10-21,Wilson-Irwin,North,Corn,13451,4487.01,2047.4,1992.69,8527.1,998.34,344.26,622.44,739.72,4923.9,36.61,16.5
2024-10-21,Winters-Bryant,North,Corn,36466,14140.82,7466.98,4478.02,26085.82,2697.77,930.7,2059.61,1173.02,10380.18,28.47,9.65
2024-10-21,Graham-Simon,North,Soy,30534,10658.53,5485.2,3637.95,19781.69,1722.22,1098.53,1417.44,1628.53,10752.31,35.21,16.0
2024-10-21,Crawford Inc,East,Corn,7800,2919.06,1804.63,1121.96,5845.65,477.26,253.41,352.58,217.78,1954.35,25.06,8.38
2024-10-21,Smith PLC,East,Wheat,39509,12667.7,6511.32,5424.4,24603.42,2254.6,1535.86,1655.88,2364.81,14905.58,37.73,17.96
2024-10-21,Welch PLC,South,Soy,21886,8358.09,5074.45,2883.99,16316.53,1460.04,872.35,1170.21,516.72,5569.47,25.45,7.08
2024-10-21,"Gibbs, Nelson and Fuller",East,Potato,45196,14887.84,11267.48,5809.01,31964.33,2408.37,983.88,2262.81,1894.16,13231.67,29.28,12.57
2024-10-21,"Holmes, Huynh and Wilson",South,Soy,44431,14962.19,9046.81,6607.44,30616.45,2780.28,889.17,2653.91,1872.8,13814.55,31.09,12.65
2024-10-21,Welch PLC,North,Soy,11521,4021.15,2278.91,1356.56,7656.62,851.49,350.37,510.73,537.95,3864.38,33.54,14.01
2024-10-21,Trujillo LLC,South,Corn,12839,4704.09,2744.8,1844.87,9293.76,896.15,289.14,452.96,476.75,3545.24,27.61,11.14
2024-10-21,Murphy Inc,North,Wheat,5304,2040.41,1241.02,602.25,3883.69,381.32,134.35,259.02,161.41,1420.31,26.78,9.13
2024-10-21,Gibson LLC,South,Wheat,45605,14073.81,8039.39,5853.38,27966.58,2977.41,1355.41,2269.62,2759.0,17638.42,38.68,18.15
2024-10-21,Crawford Inc,East,Potato,26951,9943.53,5121.05,3551.67,18616.25,2089.64,961.9,999.48,1070.93,8334.75,30.93,11.92
2024-10-21,Graham-Simon,West,Potato,8749,2893.21,1933.26,905.53,5731.99,446.61,200.66,366.04,500.93,3017.01,34.48,17.18
2024-10-21,Young-Taylor,West,Soy,15278,5758.8,3521.69,1681.32,10961.8,914.92,336.4,853.36,552.88,4316.2,28.25,10.86
2024-10-21,Richards-Velez,West,Potato,16757,5263.55,2540.01,1708.12,9511.68,1289.21,535.68,843.26,1144.29,7245.32,43.24,20.49
2024-10-21,Weber Ltd,East,Potato,45550,16847.21,8194.93,6700.29,31742.43,3376.31,911.06,2723.72,1699.12,13807.57,30.31,11.19
2024-10-21,"Hernandez, Powers and Espinoza",North,Corn,19618,6151.39,4733.3,2265.71,13150.4,1149.93,652.29,668.76,999.16,6467.6,32.97,15.28
2024-10-21,Huerta Inc,South,Corn,42357,16768.66,9734.77,5615.43,32118.86,2990.76,1521.89,2029.0,924.12,10238.14,24.17,6.55
2024-10-21,Wallace-Wright,South,Corn,19819,6344.32,3637.91,2823.68,12805.91,1558.83,461.69,815.93,1044.16,7013.09,35.39,15.81
2024-10-21,Rice-Smith,West,Corn,44926,17059.04,10913.32,5141.39,33113.75,3492.72,1131.21,1772.52,1353.95,11812.25,26.29,9.04
2024-10-21,"Glenn, Chandler and Ward",South,Potato,38272,15045.81,9511.18,5732.41,30289.4,2340.84,1070.97,1732.39,709.6,7982.6,20.86,5.56
2024-10-21,Wallace-Wright,North,Potato,43736,14665.56,10576.92,5581.36,30823.84,3214.69,1727.5,1866.66,1525.83,12912.16,29.52,10.47
2024-10-21,Brown Inc,North,Corn,23504,7647.98,5227.98,2596.05,15472.01,1752.21,631.36,1113.8,1133.66,8031.99,34.17,14.47
2024-10-21,"Stevens, Terry and Hahn",South,Potato,23640,7634.34,5120.49,3535.75,16290.57,1685.14,547.88,1284.33,958.02,7349.43,31.09,12.16
2024-10-22,Myers-Harmon,North,Potato,49242,17950.49,10171.99,6445.4,34567.88,3269.71,1355.73,1943.92,2026.19,14674.12,29.8,12.34
2024-10-22,"Hernandez, Powers and Espinoza",South,Wheat,27959,11182.63,6240.16,4076.89,21499.68,1994.95,941.16,1069.42,613.45,6459.32,23.1,6.58
2024-10-22,Trujillo LLC,South,Wheat,36584,12756.69,6069.57,3695.67,22521.92,2841.9,875.27,1490.64,2213.56,14062.08,38.44,18.15
2024-10-22,Young-Taylor,East,Soy,14549,4424.74,3614.72,1632.77,9672.23,899.8,438.14,674.77,716.01,4876.77,33.52,14.76
2024-10-22,Campbell PLC,East,Corn,18992,6510.87,3599.27,2254.49,12364.63,1045.6,421.64,809.43,1087.68,6627.37,34.9,17.18
2024-10-22,Campbell PLC,North,Wheat,28199,10922.04,5270.98,3199.23,19392.25,2215.62,768.75,1655.98,1041.6,8806.75,31.23,11.08
2024-10-22,Huynh and Sons,East,Potato,34910,13653.75,7244.47,4698.76,25596.98,2542.64,778.34,1440.72,1137.83,9313.02,26.68,9.78
2024-10-22,Huynh and Sons,West,Corn,21340,7817.55,3629.83,2939.44,14386.82,1370.84,618.5,700.5,1065.83,6953.18,32.58,14.98
2024-10-22,Rice-Smith,West,Soy,37918,13682.86,8795.29,4900.7,27378.85,2585.99,842.62,2091.91,1254.66,10539.15,27.79,9.93
2024-10-22,Cantu-Cox,East,Soy,26404,8208.72,4183.73,3131.77,15524.22,1643.24,530.01,1219.07,1871.86,10879.78,41.21,21.27
2024-10-22,Kidd and Sons,West,Soy,47259,15532.25,8902.54,6953.32,31388.1,3265.96,1260.55,2570.29,2193.52,15870.9,33.58,13.92
2024-10-22,Lopez Inc,South,Soy,40942,14197.96,8400.25,4352.13,26950.34,2683.67,1096.79,1967.93,2060.82,13991.66,34.17,15.1
2024-10-22,Kidd and Sons,West,Wheat,31092,10796.56,4863.37,3420.53,19080.46,1791.93,736.1,1448.73,2008.7,12011.54,38.63,19.38
2024-10-22,Barnes-Spencer,North,Soy,36656,12896.77,6691.78,5190.47,24779.01,1936.05,847.2,1552.74,1885.25,11876.99,32.4,15.43
2024-10-22,"Morgan, Carlson and Wright",East,Soy,42823,13797.58,9681.73,4557.91,28037.22,2376.19,1479.76,1884.04,2261.45,14785.78,34.53,15.84
2024-10-22,Davis LLC,South,Wheat,6250,1942.15,974.17,864.68,3781.0,479.16,178.11,363.58,362.04,2469.0,39.5,17.38
2024-10-22,Richards-Velez,East,Potato,23222,8970.16,5536.75,2533.93,17040.84,1186.14,548.19,915.33,882.87,6181.16,26.62,11.41
2024-10-22,Crawford Inc,East,Potato,31693,9849.94,6572.54,3468.92,19891.4,2091.58,1050.23,975.12,1921.17,11801.6,37.24,18.19
2024-10-22,Smith-Stokes,West,Soy,45954,17859.54,8503.32,5096.58,31459.44,2548.46,1591.67,2009.32,2086.28,14494.56,31.54,13.62
2024-10-22,Allen-Dyer,South,Corn,6116,2225.72,1197.64,870.24,4293.6,313.05,178.71,286.2,261.11,1822.4,29.8,12.81
2024-10-22,Graham-Simon,West,Potato,24879,8670.42,5345.82,3550.65,17566.89,1951.31,698.34,1399.49,815.74,7312.11,29.39,9.84
2024-10-22,Mccoy and Sons,South,Wheat,42745,16675.08,8997.77,5555.77,31228.63,2578.77,1526.19,1327.5,1520.98,11516.37,26.94,10.67
2024-10-22,Cantu-Cox,South,Wheat,14321,4866.61,2843.28,1586.34,9296.23,747.01,392.81,727.8,789.29,5024.77,35.09,16.53
2024-10-22,Davis LLC,North,Wheat,28179,10364.33,6176.83,3863.43,20404.58,1769.72,902.78,1121.84,995.02,7774.42,27.59,10.59
2024-10-22,Davis LLC,West,Corn,11840,4618.09,2585.22,1583.01,8786.33,727.15,433.32,569.38,330.96,3053.67,25.79,8.39
2024-10-22,Hunt-Coleman,North,Soy,49702,16192.18,8821.9,7094.43,32108.51,2904.54,1622.29,2409.42,2664.31,17593.49,35.4,16.08
2024-10-22,Murphy Inc,South,Wheat,20669,6811.07,3540.83,2744.46,13096.36,1621.73,505.92,980.67,1116.08,7572.64,36.64,16.2
2024-10-22,"Hernandez, Powers and Espinoza",West,Soy,11559,3557.25,2875.68,1180.1,7613.03,605.89,314.77,534.41,622.72,3945.97,34.14,16.16
2024-10-22,Davidson-Scott,South,Corn,25594,8971.71,5770.37,3346.41,18088.49,1746.59,571.94,1270.94,979.01,7505.51,29.33,11.48
2024-10-22,Kidd and Sons,West,Wheat,43470,15862.44,9027.79,4677.38,29567.61,2223.61,1462.77,1723.06,2123.24,13902.39,31.98,14.65
2024-10-22,Brown Inc,East,Soy,27912,8975.64,6772.19,3174.89,18922.73,1577.65,905.44,1326.39,1294.95,8989.27,32.21,13.92
2024-10-23,Velazquez-Gonzales,West,Corn,16465,6273.15,2917.79,1822.01,11012.95,1211.96,470.19,723.86,761.51,5452.05,33.11,13.88
2024-10-23,Bartlett PLC,South,Soy,26083,9313.41,5324.72,3683.09,18321.22,2064.03,819.4,833.19,1011.29,7761.78,29.76,11.63
2024-10-23,Murphy Inc,South,Potato,14388,4616.42,2614.15,2086.35,9316.92,787.61,481.55,704.67,774.31,5071.08,35.25,16.14
2024-10-23,Smith Group,South,Potato,36357,10966.38,8843.56,5083.23,24893.16,1949.65,889.23,1730.76,1723.55,11463.84,31.53,14.22
2024-10-23,Wheeler Group,South,Wheat,25393,9761.27,5055.05,2956.03,17772.35,1960.98,903.75,1383.4,843.13,7620.65,30.01,9.96
2024-10-23,"Bell, Moore and Hill",West,Soy,22133,6907.3,3740.67,2733.54,13381.51,1265.69,765.98,1032.68,1421.79,8751.49,39.54,19.27
2024-10-23,"Bell, Moore and Hill",South,Corn,41882,12824.8,9439.17,5859.13,28123.1,2937.89,1640.06,1546.29,1908.66,13758.9,32.85,13.67
2024-10-23,Wilson-Irwin,South,Wheat,42546,13600.69,9475.02,5471.97,28547.67,2396.03,1119.47,1624.94,2214.47,13998.33,32.9,15.61
2024-10-23,"Weaver, Small and Tran",East,Potato,45447,17783.91,10221.67,5506.07,33511.65,3220.36,979.82,2322.21,1353.24,11935.35,26.26,8.93
2024-10-23,Davis LLC,North,Wheat,48465,17505.78,9172.21,5207.73,31885.72,3593.22,1318.91,2748.91,2229.56,16579.28,34.21,13.8
2024-10-23,Davidson-Scott,North,Corn,27516,10863.55,5480.27,3478.33,19822.15,2125.99,872.44,900.0,948.86,7693.85,27.96,10.35
2024-10-23,Wheeler Group,North,Potato,45634,17249.18,8081.01,6501.19,31831.38,2820.48,915.55,1444.33,2155.56,13802.62,30.25,14.17
2024-10-23,"Coleman, Davis and Cook",North,Corn,37919,14821.97,9108.66,5451.7,29382.34,2082.77,898.33,2036.71,879.71,8536.66,22.51,6.96
2024-10-23,"Stone, Adkins and Reyes",South,Corn,33106,10179.62,6980.88,4635.69,21796.19,2642.67,1202.11,1898.69,1391.58,11309.81,34.16,12.61
2024-10-23,"Johnson, Robinson and Rodriguez",West,Corn,35003,11144.24,8099.37,3570.96,22814.58,2795.12,1042.94,1266.65,1770.93,12188.42,34.82,15.18
2024-10-23,"Stone, Adkins and Reyes",North,Soy,49243,17070.75,10010.96,6470.42,33552.14,2959.88,1166.78,1955.73,2402.12,15690.86,31.86,14.63
2024-10-23,Trujillo LLC,North,Soy,28591,9701.18,6377.44,4245.84,20324.46,1904.31,645.24,877.52,1209.87,8266.54,28.91,12.69
2024-10-23,Barnes-Spencer,West,Wheat,13072,4074.31,2257.21,1357.33,7688.84,829.32,498.24,781.9,818.42,5383.16,41.18,18.78
2024-10-23,Huerta Inc,South,Potato,36129,12743.27,7098.17,4811.2,24652.64,2168.96,786.29,2063.67,1614.36,11476.36,31.76,13.4
2024-10-23,"Coleman, Davis and Cook",South,Soy,11385,3478.63,2527.9,1691.12,7697.66,876.21,350.91,649.55,452.67,3687.34,32.39,11.93
2024-10-23,Rice-Smith,East,Soy,15732,4995.96,3458.76,2143.18,10597.9,1208.15,341.58,812.87,692.88,5134.1,32.63,13.21
2024-10-23,Velazquez-Gonzales,West,Wheat,34348,10313.83,6740.61,4949.85,22004.29,2734.12,1162.6,1075.04,1842.99,12343.71,35.94,16.1
2024-10-23,"Pearson, Miller and Knight",North,Corn,10166,3995.98,1728.62,1184.88,6909.48,795.95,260.4,322.17,469.5,3256.52,32.03,13.86
2024-10-23,"Holmes, Huynh and Wilson",West,Wheat,23624,8738.83,4457.9,3045.51,16242.24,1872.23,681.59,737.81,1022.53,7381.76,31.25,12.99
2024-10-23,Graham-Simon,South,Corn,27493,10089.38,6351.63,3007.48,19448.49,1725.19,778.27,1464.32,1019.18,8044.51,29.26,11.12
2024-10-23,Mccarthy-Cooper,East,Wheat,38837,13997.13,8331.24,5074.15,27402.52,2402.18,1007.82,1948.29,1519.04,11434.48,29.44,11.73
2024-10-23,Davidson-Scott,South,Corn,13225,4047.7,3047.66,1832.67,8928.04,970.47,458.27,575.77,573.11,4296.96,32.49,13.0
2024-10-23,Cantu-Cox,West,Corn,39462,12645.09,7041.28,4167.68,23854.06,2834.63,1393.39,2274.18,2276.44,15607.94,39.55,17.31
2024-10-23,Mccarthy-Cooper,West,Potato,38950,12980.57,7393.95,3935.11,24309.62,2274.87,1455.56,2221.56,2172.09,14640.38,37.59,16.73
2024-10-23,Lopez Inc,South,Soy,43100,13069.66,7505.46,6251.27,26826.4,3192.13,1476.58,2159.68,2361.3,16273.6,37.76,16.44
2024-10-23,Mccoy and Sons,North,Potato,23388,7482.14,4893.78,2994.51,15370.43,1492.42,749.04,795.8,1245.08,8017.57,34.28,15.97
2024-10-24,"Weaver, Small and Tran",East,Wheat,19985,6526.47,3148.15,2639.16,12313.79,1171.38,688.73,690.48,1280.16,7671.21,38.38,19.22
2024-10-24,Welch PLC,South,Wheat,37395,14617.75,5979.85,3995.69,24593.28,2111.71,983.82,1388.62,2079.39,12801.72,34.23,16.68
2024-10-24,Wheeler Group,West,Soy,12102,4070.27,2819.77,1686.6,8576.64,837.2,410.74,418.5,464.73,3525.36,29.13,11.52
2024-10-24,Lopez Inc,West,Potato,12300,3742.33,2808.48,1499.33,8050.14,981.94,277.59,591.37,599.74,4249.86,34.55,14.63
2024-10-24,Graham-Simon,North,Potato,24208,8135.73,3726.32,3059.97,14922.02,1630.29,824.51,770.33,1515.21,9285.98,38.36,18.78
2024-10-24,"Weaver, Jones and Bush",West,Soy,25338,9736.61,4764.88,3570.51,18072.01,1729.93,803.4,781.82,987.71,7265.99,28.68,11.69
2024-10-24,Campbell PLC,South,Wheat,29839,9738.34,4776.13,4083.11,18597.58,1957.87,796.33,926.11,1890.28,11241.42,37.67,19.0
2024-10-24,"Hernandez, Powers and Espinoza",North,Potato,31927,10891.09,7493.31,3533.98,21918.38,2189.05,1143.33,1900.42,1193.96,10008.62,31.35,11.22
2024-10-24,Hunt-Coleman,North,Corn,25532,9780.96,4426.08,3743.74,17950.78,1731.16,959.01,1103.4,946.91,7581.22,29.69,11.13
2024-10-24,Huerta Inc,West,Wheat,27839,8519.77,4879.09,2808.26,16207.12,1477.39,867.72,1001.71,2071.26,11631.88,41.78,22.32
2024-10-24,"Stevens, Terry and Hahn",South,Corn,20130,7834.74,4758.0,2139.35,14732.09,1382.63,542.33,727.65,686.32,5397.91,26.82,10.23
